Car Name,Car Webpage,Car Health,Price,Car Exterior Color,Car Interior Color,Miles,Fuel Type,Fuel Efficiency (mileage),EPA Range,Transmission,Drivetrain,Engine,Location,Listing Status,VIN,Stock Number,Accidents,Owners,Car Title Status,Use Type,Vehicle Last Inspected,Make,Model,Trim,Body Class,Model Year,Seating Capacity
2022 Chevrolet Blazer 2LT FWD,https://www.truecar.com/used-cars-for-sale/listing/3GNKBCR44NS132955/2022-chevrolet-blazer/,Used,"$22,497",Black,Jet Black,"33,176 miles",Gas,22 city / 29 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Columbus, GA (1931 miles away)",Listed 37 days ago,3GNKBCR44NS132955,NS132955,1 Accident,1,Clean Title,Personal,1/15/2025,CHEVROLET,Blazer,2LT,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,5
2017 BMW 430i Convertible RWD (SULEV),https://www.truecar.com/used-cars-for-sale/listing/WBA4U7C56H5H19175/2017-bmw-4-series/,Used,"$13,500",Glacier Silver Metallic,Oyster,"122,543 miles",Gas,23 city / 34 highway,,Automatic Transmission,RWD,2.0L Inline-4 Gas Inline,"Warner Robins, GA (2007 miles away)",Listed 20 days ago,WBA4U7C56H5H19175,T5H19175,0,6,Clean Title,Personal,2/1/2025,BMW,430i,430i,Convertible/Cabriolet,2017,4
2015 Jeep Grand Cherokee Limited RWD,https://www.truecar.com/used-cars-for-sale/listing/1C4RJEBG0FC779595/2015-jeep-grand-cherokee/,Used,"$8,499",Brilliant Black Crystal Pearlcoat,Black,"156,594 miles",Gas,17 city / 25 highway,,Automatic Transmission,RWD,3.6L V-6 Gas V,"Houston, TX (1372 miles away)",Listed 3 days ago,1C4RJEBG0FC779595,251009A,0,2,Clean Title,Rental,12/29/2024,JEEP,Grand Cherokee,Limited,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2015,
2021 Toyota Tacoma SR Access Cab 6' Bed I4 2WD Automatic,https://www.truecar.com/used-cars-for-sale/listing/3TYRX5GN0MT028714/2021-toyota-tacoma/,Used,"$17,995",White,Other,"110,245 miles",Gas,20 city / 23 highway,,Automatic Transmission,RWD,2.7L Inline-4 Gas Inline,"Savannah, GA (2151 miles away)",Listed 34 days ago,3TYRX5GN0MT028714,14590,1 Accident,1,Clean Title,Personal,1/18/2025,TOYOTA,Tacoma,SR5,Pickup,2021,
2024 BMW 228i Gran Coupe xDrive,https://www.truecar.com/used-cars-for-sale/listing/WBA73AK09R7R16136/2024-bmw-2-series/,Used,"$30,420",Black Sapphire Metallic,Black,"9,526 miles",Gas,23 city / 33 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Duluth, GA (1959 miles away)",Listed 49 days ago,WBA73AK09R7R16136,R7R16136,0,1,Clean Title,Rental,1/3/2025,BMW,228i,xDrive Gran Coupe,Sedan/Saloon,2024,
2021 Porsche Taycan 4S AWD,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2Y17MSA45294/2021-porsche-taycan/,Used,"$58,759",Carmine Red,Black,"23,544 miles",Electric,,199 mi,Automatic Transmission,AWD,L - Electric,"Atlanta, GA (1946 miles away)",Listed 16 days ago,WP0AB2Y17MSA45294,A45294,0,1,Clean Title,Personal,2/5/2025,PORSCHE,Taycan,4S,Sedan/Saloon,2021,4
2014 Mercedes-Benz GLK 350 RWD,https://www.truecar.com/used-cars-for-sale/listing/WDCGG5HB7EG232911/2014-mercedes-benz-glk/,Used,"$9,185",Black,Black,"95,402 miles",Gas,19 city / 26 highway,,Automatic Transmission,RWD,3.5L V-6 Gas V,"Kernersville, NC (2164 miles away)",Listed 42 days ago,WDCGG5HB7EG232911,X8518,0,3,Clean Title,Fleet,1/30/2025,MERCEDES-BENZ,GLK-Class,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2014,
2024 Mercedes-Benz CLE 300 Coupe 4MATIC,https://www.truecar.com/used-cars-for-sale/listing/W1KMJ4HB5RF019428/2024-mercedes-benz-cle/,Used,"$56,896",Polar White,Power Red/Black,"3,138 miles",Gas,24 city / 34 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 7 days ago,W1KMJ4HB5RF019428,M278670B,0,1,Clean Title,Personal,2/16/2025,MERCEDES-BENZ,CLE,,Coupe,2024,
2018 Dodge Charger SRT Hellcat RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDXL99JH289076/2018-dodge-charger/,Used,"$49,886",Destroyer Gray Clearcoat,Black,"36,302 miles",Gas,13 city / 22 highway,,Automatic Transmission,RWD,6.2L V-8 Gas V,"Savannah, GA (2158 miles away)",Listed 38 days ago,2C3CDXL99JH289076,D240084A,0,2,Clean Title,Personal,1/14/2025,DODGE,Charger,SRT Hellcat,Sedan/Saloon,2018,5
2022 Nissan Altima 2.5 SV FWD,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4DV8NN398751/2022-nissan-altima/,Used,"$17,000",Super Black,Charcoal,"60,960 miles",Gas,27 city / 37 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Warner Robins, GA (2007 miles away)",Listed 51 days ago,1N4BL4DV8NN398751,PN398751,0,1,Clean Title,Rental,1/1/2025,NISSAN,Altima,Grade SV,Sedan/Saloon,2022,5
2021 Chevrolet Malibu LT,https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5STXMF072187/2021-chevrolet-malibu/,Used,"$16,991",Silver Ice Metallic,Jet Black,"51,292 miles",Gas,29 city / 36 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"Lithia Springs, GA (1934 miles away)",Listed 28 days ago,1G1ZD5STXMF072187,F072187P,0,1,Clean Title,Fleet,1/24/2025,CHEVROLET,Malibu,LT (1LT),Sedan/Saloon,2021,5
2023 Mitsubishi Outlander SE S-AWC,https://www.truecar.com/used-cars-for-sale/listing/JA4J4UA84PZ052994/2023-mitsubishi-outlander/,Used,"$26,886",Alloy Silver Metallic/Black Roof,Black,"15,958 miles",Gas,24 city / 30 highway,,Automatic Transmission,4WD,2.5L Inline-4 Gas Inline,"Columbus, GA (1931 miles away)",Listed 15 days ago,JA4J4UA84PZ052994,NGD100406A,0,1,Clean Title,Personal,2/6/2025,MITSUBISHI,Outlander,"SE, BLACK EDITION, Ralliart Edition",Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,7
2023 Ford F-150 Platinum SuperCrew 5.5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1C59PFA41316/2023-ford-f-150/,Used,"$47,998",Black,Black,"37,796 miles",Gas,17 city / 24 highway,,Automatic Transmission,RWD,5.0L V-8 Gas V,"Lithia Springs, GA (9 miles away)",Listed 8 days ago,1FTEW1C59PFA41316,26698040,0,1,Clean Title,Fleet,1/18/2025,FORD,F-150,SuperCrew,Pickup,2023,
2018 Ford F-150 King Ranch SuperCrew 5.5' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1EG5JFE69552/2018-ford-f-150/,Used,"$29,103",Shadow Black,Java,"94,779 miles",Gas,16 city / 22 highway,,Automatic Transmission,4WD,3.5L V-6 Gas V,"Gilroy, CA (269 miles away)",Listed 83 days ago,1FTEW1EG5JFE69552,JFE69552T,0,3,Clean Title,Fleet,2/13/2025,FORD,F-150,,Pickup,2018,
2023 Toyota RAV4 LE AWD,https://www.truecar.com/used-cars-for-sale/listing/2T3F1RFVXPC343064/2023-toyota-rav4/,Used,"$23,870",Midnight Black Metallic,Unknown,"72,030 miles",Gas,27 city / 34 highway,,Automatic Transmission,AWD,2.5L Inline-4 Gas Inline,"La Grange, GA (1922 miles away)",Listed 37 days ago,2T3F1RFVXPC343064,P343064,0,1,Clean Title,Mixed,1/15/2025,TOYOTA,RAV4,LE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2024 Honda Accord EX,https://www.truecar.com/used-cars-for-sale/listing/1HGCY1F33RA043687/2024-honda-accord/,Used,"$28,585",Meteorite Gray Metallic,Gray,"5,198 miles",Gas,29 city / 37 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 14 days ago,1HGCY1F33RA043687,P2544,0,1,Clean Title,Personal,2/21/2025,HONDA,Accord,"EX, EX w/Out BSI",Sedan/Saloon,2024,
2016 Ford Explorer Limited FWD,https://www.truecar.com/used-cars-for-sale/listing/1FM5K7F80GGA03709/2016-ford-explorer/,Used,"$14,499",Shadow Black,Unknown,"85,326 miles",Gas,17 city / 24 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Live Oak, TX (1220 miles away)",Listed 48 days ago,1FM5K7F80GGA03709,11498,0,2,Clean Title,Personal,1/4/2025,FORD,Explorer,Limited,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2016,
2018 Nissan Rogue Sport 2018.5 SV FWD,https://www.truecar.com/used-cars-for-sale/listing/JN1BJ1CP8JW190409/2018-nissan-rogue-sport/,Used,"$9,000",Gun Metallic,Charcoal,"143,582 miles",Gas,25 city / 32 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Norcross, GA (1956 miles away)",Listed 9 days ago,JN1BJ1CP8JW190409,JW190409-783,0,3,Clean Title,Mixed,2/12/2025,NISSAN,Rogue Sport,,Hatchback/Liftback/Notchback,2018,5
2022 Toyota Tacoma TRD Pro Double Cab 5' Bed V6 4WD Automatic,https://www.truecar.com/used-cars-for-sale/listing/3TYCZ5AN2NT103780/2022-toyota-tacoma/,Certified Pre-Owned,"$44,900",Electric Lime Metallic,Black,"36,094 miles",Gas,18 city / 22 highway,,Automatic Transmission,4WD,3.5L V-6 Gas V,"Savannah, GA (2157 miles away)",Listed 35 days ago,3TYCZ5AN2NT103780,17119P,0,1,Clean Title,Personal,2/21/2025,TOYOTA,Tacoma,SR5,Pickup,2022,
2025 Mercedes-Benz GLB 250 4MATIC,https://www.truecar.com/used-cars-for-sale/listing/W1N4M4HB0SW396314/2025-mercedes-benz-glb/,Used,"$45,777",Polar White,Macchiato Beige,628 miles,Gas,24 city / 32 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Bluffington, SC (2165 miles away)",Listed 3 days ago,W1N4M4HB0SW396314,SW396314,0,0,Clean Title,Personal,2/18/2025,MERCEDES-BENZ,GLB-Class,GLB250 4MATIC,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2025,
2021 BMW 330i xDrive,https://www.truecar.com/used-cars-for-sale/listing/3MW5R7J07M8B73896/2021-bmw-3-series/,Used,"$18,990",Melbourne Red Metallic,Canberra Beige/Black,"41,762 miles",Gas,25 city / 34 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Great Neck, NY (2474 miles away)",Listed 10 days ago,3MW5R7J07M8B73896,C4805-105,0,1,Clean Title,Fleet,2/11/2025,BMW,330i,330i xDrive,Sedan/Saloon,2021,5
2021 Nissan Frontier S King Cab 2WD,https://www.truecar.com/used-cars-for-sale/listing/1N6ED0CE8MN722551/2021-nissan-frontier/,Used,"$22,998",Magnetic Black Pearl,Steel,"29,003 miles",Gas,18 city / 24 highway,,Automatic Transmission,RWD,3.8L V-6 Gas V,"Warner Robins, GA (9 miles away)",Listed 6 days ago,1N6ED0CE8MN722551,26916745,0,3,Clean Title,Fleet,2/15/2025,NISSAN,Frontier,King Cab,Pickup,2021,4
2017 INFINITI QX80 Signature Edition AWD,https://www.truecar.com/used-cars-for-sale/listing/JN8AZ2NE1H9154502/2017-infiniti-qx80/,Used,"$17,999",Black,Black,"103,484 miles",Gas,13 city / 19 highway,,Automatic Transmission,4WD,5.6L V-8 Gas V,"Gainesville, GA (1973 miles away)",Listed 36 days ago,JN8AZ2NE1H9154502,4502,0,0,Clean Title,Personal,1/16/2025,INFINITI,QX80,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2017,
2023 Mazda CX-5 2.5 S Preferred,https://www.truecar.com/used-cars-for-sale/listing/JM3KFBCM5P0191398/2023-mazda-cx-5/,Used,"$23,997",Jet Black Mica,Black,"38,835 miles",Gas,24 city / 30 highway,,Automatic Transmission,AWD,2.5L Inline-4 Gas Inline,"Springfield, GA (2140 miles away)",Listed 23 days ago,JM3KFBCM5P0191398,SC5368,0,1,Clean Title,Rental,1/29/2025,MAZDA,CX-5,Preferred Package,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2022 BMW 530i Sedan RWD,https://www.truecar.com/used-cars-for-sale/listing/WBA53BH05NCH98921/2022-bmw-5-series/,Used,"$31,644",Phytonic Blue Metallic,Cognac,"58,162 miles",Gas,25 city / 33 highway,,Automatic Transmission,RWD,2.0L Inline-4 Gas Inline,"Columbus, GA (1932 miles away)",Listed 18 days ago,WBA53BH05NCH98921,B4349P,0,1,Clean Title,Personal,2/18/2025,BMW,530i,530i,Sedan/Saloon,2022,5
2014 Toyota Avalon Limited,https://www.truecar.com/used-cars-for-sale/listing/4T1BK1EB1EU089494/2014-toyota-avalon/,Used,"$11,495",Classic Silver Metallic,Silver,"140,630 miles",Gas,21 city / 31 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Stone Mountain, GA (1962 miles away)",Listed 182 days ago,4T1BK1EB1EU089494,SA089494,0,4,Clean Title,Fleet,1/20/2025,TOYOTA,Avalon,,Sedan/Saloon,2014,
2024 Mercedes-Benz C 300 RWD,https://www.truecar.com/used-cars-for-sale/listing/W1KAF4GB4RR208995/2024-mercedes-benz-c-class/,Used,"$45,777",Manufaktur Graphite Grey Magno,Amg Black,"1,237 miles",Gas,26 city / 36 highway,,Automatic Transmission,RWD,2.0L Inline-4 Gas Inline,"Bluffington, SC (2165 miles away)",Listed 142 days ago,W1KAF4GB4RR208995,RR208995,0,0,Clean Title,Personal,12/24/2024,MERCEDES-BENZ,C-Class,,Sedan/Saloon,2024,5
2017 Toyota Camry LE I4 Automatic,https://www.truecar.com/used-cars-for-sale/listing/4T1BF1FK6HU447924/2017-toyota-camry/,Used,"$14,900",Celestial Silver Metallic,Black,"73,805 miles",Gas,24 city / 33 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Brunswick, GA (2151 miles away)",Listed 26 days ago,4T1BF1FK6HU447924,H16267A,0,2,Clean Title,Personal,1/26/2025,TOYOTA,Camry,LE/SE/XLE/XSE,Sedan/Saloon,2017,5
2016 Cadillac CT6 Luxury 3.6 AWD,https://www.truecar.com/used-cars-for-sale/listing/1G6KD5RS4GU156790/2016-cadillac-ct6/,Used,"$18,450",Dark Adriatic Blue Metallic,Light Platinum With Jet Black Accents,"73,546 miles",Gas,18 city / 27 highway,,Automatic Transmission,AWD,3.6L V-6 Gas V,"Savannah, GA (2158 miles away)",Listed 43 days ago,1G6KD5RS4GU156790,GU156790,2,2,Clean Title,Personal,1/9/2025,CADILLAC,CT6,,Sedan/Saloon,2016,
2022 Ford F-150 XLT SuperCab 6.5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTEX1CP6NKF30100/2022-ford-f-150/,Used,"$34,997",Antimatter Blue Metallic,Black W/Medium Dark Slate,"5,740 miles",Gas,20 city / 24 highway,,Automatic Transmission,RWD,2.7L V-6 Gas V,"Savannah, GA (2155 miles away)",Listed 2 days ago,1FTEX1CP6NKF30100,241342A,0,1,Clean Title,Personal,2/12/2025,FORD,F-150,SuperCab,Pickup,2022,
2018 Ford Explorer XLT 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FM5K8DH0JGC67674/2018-ford-explorer/,Used,"$17,200",Oxford White,Ebony Black,"83,104 miles",Gas,16 city / 22 highway,,Automatic Transmission,4WD,2.3L V-4 Gas V,"Pittsburgh, PA (2144 miles away)",Listed 89 days ago,1FM5K8DH0JGC67674,23633021,0,2,Clean Title,Fleet,2/7/2025,FORD,Explorer,XLT,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2018,7
2022 Dodge Charger R/T RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDXCT1NH235546/2022-dodge-charger/,Certified Pre-Owned,"$27,977",Sinamon Stick,Black,"64,034 miles",Gas,16 city / 25 highway,,Automatic Transmission,RWD,5.7L V-8 Gas V,"Morrow, GA (1954 miles away)",Listed 42 days ago,2C3CDXCT1NH235546,AZ21194,0,2,Clean Title,Mixed,1/10/2025,DODGE,Charger,,Sedan/Saloon,2022,5
2018 BMW 540i xDrive,https://www.truecar.com/used-cars-for-sale/listing/WBAJE7C5XJWD49736/2018-bmw-5-series/,Used,"$21,993",Dark Graphite Metallic,Black,"72,403 miles",Gas,20 city / 29 highway,,Automatic Transmission,AWD,3.0L Inline-6 Gas Inline,"Columbus, GA (1932 miles away)",Listed 18 days ago,WBAJE7C5XJWD49736,B4356P,0,2,Clean Title,Personal,12/27/2024,BMW,540i,xDrive Sedan,Sedan/Saloon,2018,5
2022 Chrysler Pacifica Touring L FWD,https://www.truecar.com/used-cars-for-sale/listing/2C4RC1BG3NR179209/2022-chrysler-pacifica/,Used,"$19,720",Bright White Clearcoat,Black/Alloy/Black,"63,145 miles",Gas,19 city / 28 highway,,Automatic Transmission,FWD,3.6L V-6 Gas V,"Union City, GA (1942 miles away)",Listed 146 days ago,2C4RC1BG3NR179209,NR179209,0,1,Clean Title,Rental,12/12/2024,CHRYSLER,Pacifica,Touring L,Minivan,2022,7
2022 Buick Encore GX Select FWD,https://www.truecar.com/used-cars-for-sale/listing/KL4MMDSL1NB104880/2022-buick-encore-gx/,Used,"$19,000",White Frost Tricoat,Ebony With Ebony Interior Accents,"13,439 miles",Gas,29 city / 31 highway,,Automatic Transmission,FWD,1.3L Inline-3 Gas Inline,"Warner Robins, GA (2007 miles away)",Listed 31 days ago,KL4MMDSL1NB104880,NB104880,0,1,Clean Title,Personal,1/21/2025,BUICK,Encore GX,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,5
2023 Acura MDX Technology Package FWD,https://www.truecar.com/used-cars-for-sale/listing/5J8YD9H42PL001521/2023-acura-mdx/,Used,"$40,998",Platinum White Pearl,Brown,"39,744 miles",Gas,19 city / 26 highway,,Automatic Transmission,FWD,3.5L V-6 Gas V,"Stockbridge, GA (9 miles away)",Listed 17 days ago,5J8YD9H42PL001521,26932318,0,2,Clean Title,Personal,1/29/2025,ACURA,MDX,TECH,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,
2019 Toyota RAV4 XLE FWD,https://www.truecar.com/used-cars-for-sale/listing/2T3W1RFV8KW004259/2019-toyota-rav4/,Used,"$20,999",Super White,Black,"70,776 miles",Gas,26 city / 35 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Marietta, GA (1938 miles away)",Listed 99 days ago,2T3W1RFV8KW004259,3317,0,2,Clean Title,Fleet,12/31/2024,TOYOTA,RAV4,XLE / XLE Premium 2WD / XLE FWD (Canada),Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2019,5
2023 Chevrolet Malibu LT,https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST0PF166373/2023-chevrolet-malibu/,Used,"$16,168",Mineral Gray Metallic,Jet Black,"55,602 miles",Gas,27 city / 35 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"McDonough, GA (1964 miles away)",Listed 23 days ago,1G1ZD5ST0PF166373,P166373,0,1,Clean Title,Rental,1/29/2025,CHEVROLET,Malibu,LT (1LT),Sedan/Saloon,2023,
2022 Chevrolet Blazer 2LT FWD,https://www.truecar.com/used-cars-for-sale/listing/3GNKBCR40NS218277/2022-chevrolet-blazer/,Used,"$24,998",Black,Jet Black,"20,559 miles",Gas,22 city / 29 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Norcross, GA (9 miles away)",Listed 5 days ago,3GNKBCR40NS218277,26997973,0,1,Clean Title,Fleet,2/16/2025,CHEVROLET,Blazer,2LT,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,5
2023 Chevrolet Traverse LT Cloth with 1LT AWD,https://www.truecar.com/used-cars-for-sale/listing/1GNEVGKW1PJ161003/2023-chevrolet-traverse/,Used,"$25,955",Summit White,Jet Black,"73,666 miles",Gas,17 city / 25 highway,,Automatic Transmission,AWD,3.6L V-6 Gas V,"Byron, GA (1998 miles away)",Listed 14 days ago,1GNEVGKW1PJ161003,4P108,0,1,Clean Title,Personal,2/7/2025,CHEVROLET,Traverse,LT,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,
2013 Ford F-150 XLT SuperCrew 5.5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTFW1CF0DKG41982/2013-ford-f-150/,Used,"$8,712",Oxford White,Gray Cloth 40/20/40,"166,125 miles",Gas,17 city / 23 highway,,Automatic Transmission,RWD,5.0L V-8 Gas V,"Chantilly, VA (2288 miles away)",Listed 131 days ago,1FTFW1CF0DKG41982,TRF439614A,0,4,Clean Title,Personal,12/27/2024,FORD,F-150,,Pickup,2013,
2023 Dodge Challenger SXT RWD,https://www.truecar.com/used-cars-for-sale/listing/2C3CDZAG7PH689319/2023-dodge-challenger/,Used,"$25,998",Triple Nickel Clearcoat,Black,"27,614 miles",Gas,19 city / 30 highway,,Automatic Transmission,RWD,3.6L V-6 Gas V,"Columbia, SC (9 miles away)",Listed 1 day ago,2C3CDZAG7PH689319,26874367,0,1,Clean Title,Rental,1/26/2025,DODGE,Challenger,,Sedan/Saloon,2023,
2020 Porsche Taycan 4S,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2Y19LSA53847/2020-porsche-taycan/,Used,"$53,500",Black,Black,"12,442 miles",Electric,,199 mi,Automatic Transmission,AWD,L - Electric,"Marietta, GA (1935 miles away)",Listed 35 days ago,WP0AB2Y19LSA53847,LSA53847,0,1,Clean Title,Fleet,1/17/2025,PORSCHE,Taycan,4S / 4S with Performance Pack,Sedan/Saloon,2020,
2022 Chevrolet Silverado 1500 LTD Custom Crew Cab Short Bed 4WD,https://www.truecar.com/used-cars-for-sale/listing/3GCPYBEK5NG204681/2022-chevrolet-silverado-1500-ltd/,Used,"$31,994",Red Hot,Jet Black,"16,342 miles",Gas,17 city / 20 highway,,Automatic Transmission,4WD,2.7L Inline-4 Gas Inline,"Newnan, GA (1931 miles away)",Listed 59 days ago,3GCPYBEK5NG204681,2E5501A,0,1,Clean Title,Personal,12/24/2024,CHEVROLET,Silverado LTD,Custom,Pickup,2022,
2024 Mercedes-Benz GLE 350 4MATIC SUV,https://www.truecar.com/used-cars-for-sale/listing/4JGFB4FB2RB072514/2024-mercedes-benz-gle/,Certified Pre-Owned,"$59,498",Polar White,Bahia Brown/Black,"8,424 miles",Gas,20 city / 27 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Bluffington, SC (2165 miles away)",Listed 37 days ago,4JGFB4FB2RB072514,RB072514,0,1,Clean Title,Personal,1/15/2025,MERCEDES-BENZ,GLE-Class,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,
2021 Toyota Corolla LE CVT,https://www.truecar.com/used-cars-for-sale/listing/5YFEPMAE6MP226848/2021-toyota-corolla/,Used,"$11,994",Super White,Light Gray,"96,054 miles",Gas,30 city / 38 highway,,Automatic Transmission,FWD,1.8L Inline-4 Gas Inline,"Tampa, FL (2162 miles away)",Listed 8 days ago,5YFEPMAE6MP226848,932C,0,1,Clean Title,Personal,2/13/2025,TOYOTA,Corolla,LE,Sedan/Saloon,2021,5
2014 Dodge Journey American Value Pakage FWD,https://www.truecar.com/used-cars-for-sale/listing/3C4PDCAB2ET148942/2014-dodge-journey/,Used,"$5,998",Pitch Black Clearcoat,Black,"95,431 miles",Gas,19 city / 26 highway,,Automatic Transmission,FWD,2.4L Inline-4 Gas Inline,"San Jose, CA (301 miles away)",Listed 2 days ago,3C4PDCAB2ET148942,S5692A,0,2,Clean Title,Personal,1/12/2025,DODGE,Journey,SE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2014,
2023 Buick Envision Essence AWD,https://www.truecar.com/used-cars-for-sale/listing/LRBFZPR47PD188158/2023-buick-envision/,Certified Pre-Owned,"$31,738",Ebony Twilight Metallic,Whisper Beige Seats,"6,558 miles",Gas,22 city / 29 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 35 days ago,LRBFZPR47PD188158,G17685P,0,1,Clean Title,Personal,1/17/2025,BUICK,Envision,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,5
2024 Nissan Altima 2.5 SV FWD,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4DV7RN304512/2024-nissan-altima/,Used,"$22,354",Pearl White Tricoat,Charcoal,"6,289 miles",Gas,27 city / 39 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Hinesville, GA (2134 miles away)",Listed 93 days ago,1N4BL4DV7RN304512,21304512,0,1,Clean Title,Personal,2/3/2025,NISSAN,Altima,SV,Sedan/Saloon,2024,5
2021 Lexus NX 300 FWD,https://www.truecar.com/used-cars-for-sale/listing/JTJDARBZ9M2195280/2021-lexus-nx/,Used,"$20,000",Atomic Silver,Glazed Caramel,"80,980 miles",Gas,22 city / 28 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Tampa, FL (2162 miles away)",Listed 56 days ago,JTJDARBZ9M2195280,928,0,1,Clean Title,Personal,12/27/2024,LEXUS,NX,Comfort,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,5
"2022 Ram 1500 Classic SLT 4x2 Crew Cab 6'4"" Box",https://www.truecar.com/used-cars-for-sale/listing/1C6RR6TT6NS198687/2022-ram-1500-classic/,Used,"$19,550",Bright White Clearcoat,Diesel Gray/Black,"77,491 miles",Gas,15 city / 21 highway,,Automatic Transmission,RWD,5.7L V-8 Gas V,"Jonesboro, GA (1952 miles away)",Listed 18 days ago,1C6RR6TT6NS198687,7045,0,1,Clean Title,Personal,1/17/2025,RAM,1500,Crew Cab,Pickup,2022,
